NPI,Provider Last Name,Provider First Name,Zip Code,State,Specialty,Total Claim Count,Opioid Claim Count,Opioid Prescribing Rate,PAC ID,Year
1003081944,TOURE,TONSLYN,2186.0,MA,Internal Medicine,1206.0,0.0,0.0,5799954830.0,2015.0
1003086976,KHERA,VANDANA,77479.0,TX,Internal Medicine,1696.0,29.0,1.7099056604,2567541279.0,2015.0
1003100314,BUGGIA,MICHEAL,48093.0,MI,Emergency Medicine,295.0,72.0,24.406779660999998,5890912414.0,2015.0
1003101411,BOUCHARD,DANIEL,48912.0,MI,Emergency Medicine,155.0,26.0,16.774193548,1052543832.0,2015.0
1003102211,PETTLE,THEODORE,48602.0,MI,Internal Medicine,208.0,13.0,6.25,840415592.0,2015.0
1003103128,THARIAN,DIMPLE,78414.0,TX,Family Practice,186.0,15.0,8.064516129,8921232828.0,2015.0
1003103193,HAKALA,BETH,64735.0,MO,Emergency Medicine,718.0,140.0,19.498607242000002,547492167.0,2015.0
1003103235,WILKINSON,SARAH,92103.0,CA,Emergency Medicine,173.0,26.0,15.028901734000002,8426365255.0,2015.0
1003109448,BUDATI,GOKUL,63028.0,MO,Family Practice,3179.0,50.0,1.5728216419999999,8729206628.0,2015.0
1003115890,HOTCHKISS,NICOLE,78752.0,TX,Emergency Medicine,191.0,31.0,16.230366492,8628293149.0,2015.0
1003122003,SRA,MINI,46545.0,IN,Internal Medicine,293.0,36.0,12.28668942,2264668698.0,2015.0
1003123530,MARUPAKULA,VIDYASAGARGOUD,48201.0,MI,Internal Medicine,277.0,49.0,17.689530685999998,4082855507.0,2015.0
1003127465,VANDEN LANGENBERG,RACHAEL,54311.0,WI,Family Practice,2184.0,143.0,6.5476190476,8123265618.0,2015.0
1003130006,YOUSSOUF,ANDREW,7960.0,NJ,Emergency Medicine,279.0,96.0,34.408602151,5294981494.0,2015.0
1003130071,SCHMERLING,LORI,33150.0,FL,Emergency Medicine,307.0,80.0,26.058631921999996,6608025184.0,2015.0
1003130675,REYNOLDS,AUSTIN,22306.0,VA,Emergency Medicine,159.0,43.0,27.044025156999997,6507006442.0,2015.0
1003132044,HENSLEY,JOSEPH,15905.0,PA,Emergency Medicine,144.0,32.0,22.222222222,5991945453.0,2015.0
1003133877,BAIRD,BRIAN,72015.0,AR,Emergency Medicine,508.0,139.0,27.362204724,4587807821.0,2015.0
1003172313,STOKES,BUDDY,24541.0,VA,Family Practice,4048.0,699.0,17.267786560999998,2062632227.0,2015.0
1003178880,PODHAJSKY,LINDSAY,32114.0,FL,Family Practice,1792.0,60.0,3.3482142857,749427250.0,2015.0
1003195686,ARBIT,BORIS,90048.0,CA,Internal Medicine,75.0,0.0,0.0,6608005103.0,2015.0
1003230079,MOUSAVI,BEN,92120.0,CA,Internal Medicine,740.0,26.0,3.5135135135000004,9032433057.0,2015.0
1003247446,YENDLURI,PRASOON KUMAR,11237.0,NY,Internal Medicine,295.0,24.0,8.1355932203,5496971764.0,2015.0
1003255985,NAMBUSI,RACHAEL,72703.0,AR,Family Practice,461.0,16.0,3.4707158351,8729394267.0,2015.0
1003800475,CURCIO,EDWARD,2138.0,MA,Emergency Medicine,126.0,19.0,15.079365079,3779544184.0,2015.0
1003802182,LEE,SANG,73008.0,OK,Emergency Medicine,478.0,78.0,16.317991632000002,3375521644.0,2015.0
1003802638,FULLER,STEPHEN,54913.0,WI,Family Practice,6390.0,150.0,2.3474178404,42209470.0,2015.0
1003803305,RABINOWICH,LYDIA,10461.0,NY,Neurology,2077.0,18.0,0.8666345690999999,7214196591.0,2015.0
1003804352,SULLIVAN,MANLY,35447.0,AL,Emergency Medicine,527.0,140.0,26.565464895999998,8224226709.0,2015.0
1003807306,ZAWACKI,KENNETH,95382.0,CA,Emergency Medicine,124.0,35.0,28.225806451999997,5496649782.0,2015.0
1003807868,ESTAMPADOR TAN,JOSEPHINE,34741.0,FL,Physical Medicine and Rehabilitation,2945.0,1718.0,58.336162988000005,6406881168.0,2015.0
1003808858,ABEL,WALLACE,62220.0,IL,Family Practice,9762.0,380.0,3.8926449498,9436299732.0,2015.0
1003810482,WEBER,ANDREA,80433.0,CO,Family Practice,3236.0,155.0,4.7898640297,6901889922.0,2015.0
1003811829,BEE,HEIDI,16137.0,PA,Family Practice,2983.0,78.0,2.614817298,6800854621.0,2015.0
1003814591,KING,JOSHUA,30014.0,GA,Internal Medicine,1089.0,48.0,4.4077134986,3779633508.0,2015.0
1003814633,WORLEY,FRED,43068.0,OH,Internal Medicine,12093.0,435.0,3.5971223022000003,1759417041.0,2015.0
1003815010,TODORINOV,ALEXANDAR,44077.0,OH,Internal Medicine,144.0,14.0,9.722222222200001,3476501008.0,2015.0
1003817057,GALLAGHER,KEVIN,13850.0,NY,Internal Medicine,11108.0,360.0,3.2409074541000003,1355482555.0,2015.0
1003817453,SOWER,DAVID,41018.0,KY,Emergency Medicine,270.0,64.0,23.703703704000002,7719971159.0,2015.0
1003818931,LIBERMAN,ALEKSANDRA,11946.0,NY,Internal Medicine,2690.0,14.0,0.5204460967,4284810862.0,2015.0
1003823550,RIDDLE,JOHN,93230.0,CA,Family Practice,520.0,37.0,7.1153846154,7012826100.0,2015.0
1003824582,ADAMS,MICHAEL,68701.0,NE,Family Practice,2482.0,22.0,0.88638195,4082603808.0,2015.0
1003826504,BROWN,PAMELA,29223.0,SC,Family Practice,8625.0,351.0,4.0695652174,8022140961.0,2015.0
1003827981,BAUMGARDNER,MICHAEL,44266.0,OH,Emergency Medicine,192.0,45.0,23.4375,9638169402.0,2015.0
1003828633,CRECELIUS,WILLIAM,40217.0,KY,Emergency Medicine,232.0,14.0,6.0344827586,6507054863.0,2015.0
1003830118,PRINCE,JONATHAN,91356.0,CA,Emergency Medicine,149.0,34.0,22.818791945999997,2365470051.0,2015.0
1003830290,SPONSEL,CHARLES,79763.0,TX,Family Practice,845.0,68.0,8.047337278099999,8820085616.0,2015.0
1003830316,JOHNSON,MALCOLM,98201.0,WA,Emergency Medicine,206.0,61.0,29.611650485,941231237.0,2015.0
1003830555,MORRISON,ANDREW,86326.0,AZ,Emergency Medicine,601.0,108.0,17.970049917,9830093020.0,2015.0
1003830829,FRIEDMAN,LAWRIE,75080.0,TX,Family Practice,3371.0,31.0,0.9196084248,6103091152.0,2015.0
1003833633,MITCHELL,MARK,62769.0,IL,Emergency Medicine,298.0,78.0,26.174496644,2264333632.0,2015.0
1003834714,D'ETIENNE,JAMES,75246.0,TX,Emergency Medicine,175.0,37.0,21.142857143,2264502756.0,2015.0
1003836958,PARTRIDGE,ROBERT,2903.0,RI,Emergency Medicine,64.0,16.0,25.0,5092753079.0,2015.0
1003842998,COMES,IRIS,64116.0,MO,Internal Medicine,484.0,41.0,8.4710743802,6800963885.0,2015.0
1003843988,FLANIGAN,CLARENCE,30673.0,GA,Emergency Medicine,260.0,53.0,20.384615385,749275006.0,2015.0
1003845611,MURPHY,STEPHEN,1864.0,MA,Internal Medicine,2804.0,65.0,2.3181169756999997,749220028.0,2015.0
1003848532,LOONEY,JOHN JOSEPH,2186.0,MA,Internal Medicine,7561.0,347.0,4.5893400344,3779592159.0,2015.0
1003852252,HOMER,PATRICK,88260.0,NM,Family Practice,16372.0,1465.0,8.9482042512,4486651916.0,2015.0
1003852658,COOPER,EDWARD,92270.0,CA,Emergency Medicine,503.0,114.0,22.664015905,1759328016.0,2015.0
1003854258,YOUNG,KEITH,37190.0,TN,Family Practice,6079.0,304.0,5.0008225037,6608859384.0,2015.0
1003855826,PAGANO,JAMES,91773.0,CA,Emergency Medicine,221.0,39.0,17.647058824000002,8820063043.0,2015.0
1003857145,HOWARD,JEFFREY,98506.0,WA,Emergency Medicine,256.0,40.0,15.625,3274689567.0,2015.0
1003857327,ROMERO,RICARDO,43026.0,OH,Emergency Medicine,952.0,133.0,13.970588235,3173504636.0,2015.0
1003859315,HANABERGH,RODOLFO,33155.0,FL,Family Practice,12965.0,423.0,3.2626301581,2365417607.0,2015.0
1003863663,JACOBS,KELLIE,98225.0,WA,Family Practice,1663.0,97.0,5.8328322309,9830233246.0,2015.0
1003867144,BRESNAHAN,KEVIN,2601.0,MA,Emergency Medicine,533.0,113.0,21.200750469000003,6901877471.0,2015.0
1003867334,FALANA,BABAJIDE,31558.0,GA,Internal Medicine,151.0,19.0,12.582781457000001,1456379775.0,2015.0
1003867540,ALVES,IRMA,33756.0,FL,Internal Medicine,199.0,22.0,11.055276382,1456345842.0,2015.0
1003869504,KARKAVANDIAN,HABIB,34655.0,FL,Emergency Medicine,460.0,99.0,21.52173913,7618929324.0,2015.0
1003870031,BARKWAY,LAURIE,49286.0,MI,Emergency Medicine,7725.0,605.0,7.8317152104,9133195506.0,2015.0
1003870585,KRUSZEWSKI,DAVID,16504.0,PA,Family Practice,8374.0,455.0,5.4334845951999995,1153355680.0,2015.0
1003871658,OKPON ONABAJO,CATHERINE,75067.0,TX,Emergency Medicine,3757.0,191.0,5.0838434921,2567358278.0,2015.0
1003872714,TILLERSON,ELBERT,65102.0,MO,Internal Medicine,419.0,45.0,10.739856802,8527089911.0,2015.0
1003874314,YEMBE,ENAKA,76102.0,TX,Family Practice,3098.0,35.0,1.1297611362,5799723292.0,2015.0
1003874355,MILLER,STEVEN,21208.0,MD,Internal Medicine,6229.0,187.0,3.0020870124,6800949983.0,2015.0
1003875451,REDDY,NAVEEN,85286.0,AZ,Pain Management,1847.0,1151.0,62.317271251,840205225.0,2015.0
1003885575,MOHIUDDIN,ABDUL,23860.0,VA,Family Practice,18467.0,657.0,3.5576975145,5597959346.0,2015.0
1003887043,BAHN,BRET,45840.0,OH,Pain Management,700.0,213.0,30.428571429,446407878.0,2015.0
1003888256,HITE,DESISLAVA,98405.0,WA,Emergency Medicine,247.0,34.0,13.765182185999999,5092889469.0,2015.0
1003888462,BROWN,STEVEN,73008.0,OK,Internal Medicine,9282.0,228.0,2.4563671622,5496720237.0,2015.0
1003890864,BIERNAT,BOZENA,54115.0,WI,Internal Medicine,15936.0,652.0,4.0913654618,8729979653.0,2015.0
1003890898,SCOTT,RAYMOND,89503.0,NV,Internal Medicine,424.0,30.0,7.075471698099999,2365582129.0,2015.0
1003891672,KHERA,MAHENDRA,21784.0,MD,Psychiatry,787.0,0.0,0.0,446386056.0,2015.0
1003891888,GOODE,PENELOPE,98506.0,WA,Emergency Medicine,114.0,21.0,18.421052632000002,1951593920.0,2015.0
1003894270,WILLIAMS,FRANCES,23413.0,VA,Family Practice,196.0,23.0,11.734693878,9537061387.0,2015.0
1003896416,GATON,FREDDY,31078.0,GA,Family Practice,29184.0,2407.0,8.2476699561,6204889884.0,2015.0
1003897042,MITCHELL,PHILIP,28714.0,NC,Emergency Medicine,8426.0,647.0,7.6786138144,1658350830.0,2015.0
1003897117,ENGELHARDT,JONATHAN,85338.0,AZ,Emergency Medicine,118.0,24.0,20.338983051,4587624853.0,2015.0
1003898396,DAVIS,STEVEN,36467.0,AL,Family Practice,2197.0,255.0,11.606736459,4284698689.0,2015.0
1003902008,GREEN,THOMAS,28043.0,NC,Internal Medicine,309.0,20.0,6.4724919094,1456343292.0,2015.0
1003911561,LOZON,JOSEPH,85306.0,AZ,Emergency Medicine,159.0,44.0,27.672955975,5597668723.0,2015.0
1003912635,YOUNG,JEREMIE,32696.0,FL,Emergency Medicine,658.0,47.0,7.1428571429,7517914443.0,2015.0
1003914102,GOLDBERG,BRYAN,6010.0,CT,Emergency Medicine,207.0,48.0,23.188405796999998,749215713.0,2015.0
1003914573,ADLER,BRADLEY,10583.0,NY,Internal Medicine,5858.0,121.0,2.0655513827000003,5991897084.0,2015.0
1003915851,MCINTOSH,SALLY ANN,24501.0,VA,Internal Medicine,275.0,25.0,9.0909090909,5193887214.0,2015.0
1003916248,VALLAPU REDDY,HEMANTH,67208.0,KS,Internal Medicine,716.0,90.0,12.569832402000001,6103865704.0,2015.0
1003916479,PURISIMA,MARY GRACE,44094.0,OH,Internal Medicine,7350.0,372.0,5.0612244898,6608857750.0,2015.0
1003917147,SULMEYER,GINA,90505.0,CA,Emergency Medicine,362.0,65.0,17.955801105,3173589256.0,2015.0
1003920836,ALVAREZ,JOSE,63139.0,MO,Internal Medicine,146.0,43.0,29.452054795,9638117930.0,2015.0
1003924259,KHATIWALA,MANISHA,8401.0,NJ,Emergency Medicine,205.0,17.0,8.2926829268,9931185311.0,2015.0
1003927773,ELJAIEK,FELIPE,63080.0,MO,Internal Medicine,33882.0,1621.0,4.7842512248,3173616778.0,2015.0
1003934100,JUDD,MATTHEW,83706.0,ID,Emergency Medicine,318.0,64.0,20.125786164,5991857278.0,2015.0
1003951500,RYAN,MATTHEW,73069.0,OK,Neurology,3726.0,53.0,1.4224369297,2961565155.0,2015.0
1003956616,SUE-WAH-SING,CECIL,33573.0,FL,Internal Medicine,12095.0,247.0,2.0421661844,6709778871.0,2015.0
1003965385,BAILONY,FADI,45069.0,OH,Internal Medicine,2178.0,220.0,10.101010101,6406818707.0,2015.0
1003971516,BENTLEY,THOMAS,32607.0,FL,Emergency Medicine,230.0,127.0,55.217391303999996,5799871307.0,2015.0
1003972183,GARCIA,GREGORY,98166.0,WA,Emergency Medicine,276.0,64.0,23.188405796999998,6406820919.0,2015.0
1003983776,NIEHAUS,KAREN,97367.0,OR,Internal Medicine,9523.0,755.0,7.9281738948000005,5799770632.0,2015.0
1003992157,GAVINO,JOY,36272.0,AL,Internal Medicine,2019.0,138.0,6.8350668648,840284576.0,2015.0
1003997768,HUDSON,CHARLES,76107.0,TX,Family Practice,1232.0,29.0,2.3538961039,6507824125.0,2015.0
1003998394,WOLFE,THOMAS,34698.0,FL,Family Practice,5820.0,397.0,6.821305841900001,6800865288.0,2015.0
1013000546,FARNIE,DAVID,21237.0,MD,Emergency Medicine,59.0,13.0,22.033898305,4981734308.0,2015.0
1013000751,CARBAJAL,JOSE,85711.0,AZ,Emergency Medicine,285.0,44.0,15.438596490999998,5294753349.0,2015.0
1013009513,ALEGRE,ELMER,89502.0,NV,Internal Medicine,3748.0,338.0,9.018143009600001,8325038995.0,2015.0
1013010164,ABROMS,JAMES,35209.0,AL,Internal Medicine,10477.0,422.0,4.0278705736000004,2264592880.0,2015.0
1013018555,HAM,DOUGLAS,65802.0,MO,Emergency Medicine,169.0,68.0,40.236686391,446258057.0,2015.0
1013019744,MIRYALA,SHYAMALA,75028.0,TX,Internal Medicine,292.0,12.0,4.1095890411000005,7012917834.0,2015.0
1013026004,JABRI,MOHAMED,60563.0,IL,Internal Medicine,138.0,14.0,10.144927536,1557366242.0,2015.0
1013027200,MITCHELL,DAVID,61107.0,IL,Internal Medicine,7495.0,613.0,8.1787858572,6608825963.0,2015.0
1013028646,ASAMOAH,OSEI,75503.0,TX,Emergency Medicine,332.0,81.0,24.397590361,3779684105.0,2015.0
1013029826,CALDWELL,KAYA,30076.0,GA,Internal Medicine,4972.0,42.0,0.8447304907,5092766394.0,2015.0
1013043520,GUDA,SIVAKOTI,19020.0,PA,Internal Medicine,7170.0,178.0,2.4825662483,3577625516.0,2015.0
1013052539,VARUGHESE,BEENA,29045.0,SC,Family Practice,374.0,11.0,2.9411764706,4981633039.0,2015.0
1013054725,HON,DAVID,36116.0,AL,Emergency Medicine,226.0,72.0,31.85840708,7214840677.0,2015.0
1013059005,DODT,BRUCE,60901.0,IL,Neurology,4399.0,67.0,1.5230734258,8022911676.0,2015.0
1013065267,ONWUKA,CHIKE,20735.0,MD,Internal Medicine,5372.0,184.0,3.4251675354000004,9436252848.0,2015.0
1013068147,EVANS,THOMAS,1605.0,MA,Emergency Medicine,142.0,32.0,22.535211268,9436200938.0,2015.0
1013072461,PINO,JORGE,35209.0,AL,Internal Medicine,6239.0,54.0,0.865523321,2163550237.0,2015.0
1013073683,MAIBERGER,RICHARD,6850.0,CT,Psychiatry,2214.0,0.0,0.0,1456397181.0,2015.0
1013076611,BEATTY,BRENNEN,90034.0,CA,Emergency Medicine,182.0,54.0,29.67032967,8426118498.0,2015.0
1013077395,MEHTA,ARIZ,7306.0,NJ,Physical Medicine and Rehabilitation,2534.0,1149.0,45.343330701999996,7618074436.0,2015.0
1013080894,HOFFMAN,MICHAEL,54220.0,WI,Family Practice,5521.0,244.0,4.419489223,4880628585.0,2015.0
1013082759,SCHUH,LORI ANN,49503.0,MI,Neurology,120.0,0.0,0.0,3173617297.0,2015.0
1013095033,KNAPP,EVE,27405.0,NC,Family Practice,2107.0,17.0,0.8068343617,143290379.0,2015.0
1013100825,MADANI,KAIVON,33606.0,FL,Emergency Medicine,344.0,77.0,22.38372093,1850465568.0,2015.0
1013111681,JACKSON,LINDSEY,77070.0,TX,Emergency Medicine,80.0,17.0,21.25,6800988197.0,2015.0
1013112317,GONZALEZ VALENTIN,BETZAIDA,682.0,PR,Emergency Medicine,318.0,51.0,16.037735849,5395812085.0,2015.0
1013116052,GEDA,MONINA,92694.0,CA,Family Practice,892.0,45.0,5.0448430493,6103966296.0,2015.0
1013120104,WARREN,JOHN,35404.0,AL,Internal Medicine,18419.0,842.0,4.5713665237,8921186628.0,2015.0
1013136803,KERNER,STARLET,67205.0,KS,Family Practice,168.0,27.0,16.071428571,1759471915.0,2015.0
1013142678,WONG,CLARISSE ANNE,94553.0,CA,Family Practice,292.0,23.0,7.8767123288,8426204652.0,2015.0
1013146422,K C,DIPAK,85724.0,AZ,Internal Medicine,370.0,53.0,14.324324324,3577617406.0,2015.0
1013146653,GROSS,AUSTIN,98034.0,WA,Emergency Medicine,126.0,36.0,28.571428571,9931365400.0,2015.0
1013147107,LULE,ENOCH,48602.0,MI,Internal Medicine,161.0,18.0,11.180124224000002,8325218019.0,2015.0
1013148576,MANYAM,MALIKA,19102.0,PA,Internal Medicine,133.0,12.0,9.022556391,5092963512.0,2015.0
1013148626,KENNEDY,SHEILA,30044.0,GA,Family Practice,2727.0,17.0,0.6233956729,9638321326.0,2015.0
1013148832,THORPE,WILLIAM,72117.0,AR,Internal Medicine,229.0,23.0,10.043668122,7012183155.0,2015.0
1013158922,PITMAN,JUSTIN,2115.0,MA,Emergency Medicine,85.0,27.0,31.764705881999998,8921265844.0,2015.0
1013159425,FARNSWORTH,MEGAN,98275.0,WA,Emergency Medicine,145.0,42.0,28.965517241,9436201597.0,2015.0
1013163146,LEE,ROBERT,60611.0,IL,Physical Medicine and Rehabilitation,300.0,28.0,9.3333333333,2062605637.0,2015.0
1013168384,HILWA,WAHEL,32806.0,FL,Emergency Medicine,135.0,71.0,52.592592593,7113078072.0,2015.0
1013170315,SCUREK,RAYMOND,49503.0,MI,Emergency Medicine,201.0,53.0,26.368159204,1355535501.0,2015.0
1013171842,DABELL,DIANA,85006.0,AZ,Emergency Medicine,121.0,39.0,32.231404959,5395920466.0,2015.0
1013172683,HOPKINS,LAUREN,73112.0,OK,Family Practice,2808.0,88.0,3.1339031338999996,6901090240.0,2015.0
1013173723,IYENGAR,SUMATHY,50401.0,IA,Internal Medicine,476.0,35.0,7.3529411765,4981873569.0,2015.0
1013176247,THOMSON,FANI,7652.0,NJ,Physical Medicine and Rehabilitation,1741.0,1160.0,66.628374497,8921175878.0,2015.0
1013176312,HEIKS,SAMUEL,54913.0,WI,Family Practice,5410.0,165.0,3.0499075786,2365692431.0,2015.0
1013176551,LORENZEN,BRENT,92120.0,CA,Emergency Medicine,69.0,13.0,18.84057971,446420939.0,2015.0
1013176643,EHLERS,JESMIN,66061.0,KS,Emergency Medicine,116.0,22.0,18.965517241,941488423.0,2015.0
1013177427,YOUSSEF,NADINE,2111.0,MA,Emergency Medicine,85.0,13.0,15.294117647,1658439047.0,2015.0
1013189166,GOLDBERG,ANDREA,85018.0,AZ,Internal Medicine,3941.0,50.0,1.2687135245,3072783356.0,2015.0
1013190545,PANUNCIALMAN,IAN NOEL TADEO DON,4412.0,ME,Family Practice,3116.0,169.0,5.423620025700001,2365687720.0,2015.0
1013195395,WILLIAMS,BENJAMIN,70601.0,LA,Family Practice,6403.0,183.0,2.858035296,3678756947.0,2015.0
1013200872,JACKSON,DAVID,80023.0,CO,Family Practice,179.0,24.0,13.407821229000001,5496912586.0,2015.0
1013201920,HASKELL,PATRICK,78701.0,TX,Internal Medicine,48.0,15.0,31.25,1557531639.0,2015.0
1013202233,MCNAMEE,JUSTIN,7503.0,NJ,Emergency Medicine,159.0,49.0,30.817610063000004,8123348547.0,2015.0
1013203173,TZELEPIS,ELIAS,19102.0,PA,Internal Medicine,179.0,21.0,11.731843575,2668696683.0,2015.0
1013203306,DICKEY,JOHN,93301.0,CA,Internal Medicine,280.0,32.0,11.428571429000002,5890912778.0,2015.0
1013206721,MOORE,JAMES,40536.0,KY,Emergency Medicine,190.0,51.0,26.842105263,8729228259.0,2015.0
1013213776,MADAHAR,SHAUN,47403.0,IN,Internal Medicine,552.0,28.0,5.0724637681,3375777097.0,2015.0
1013220136,DAVIS,SARAH,85713.0,AZ,Family Practice,284.0,12.0,4.2253521126999996,6901032564.0,2015.0
1013221589,VAGHELA,GOPALBHAI,29512.0,SC,Internal Medicine,453.0,14.0,3.0905077263,5799966834.0,2015.0
1013222603,DATLA,SWATHI,35249.0,AL,Family Practice,380.0,32.0,8.4210526316,1951531862.0,2015.0
1013228329,DANIELS,JUSTIN,39157.0,MS,Emergency Medicine,312.0,114.0,36.538461538,6406097641.0,2015.0
1013233279,PARNELL,JAMES,37066.0,TN,Emergency Medicine,240.0,44.0,18.333333333,42466930.0,2015.0
1013237619,VANSTEENWYK-MARSH,GRETCHEN,95991.0,CA,Family Practice,3247.0,185.0,5.6975669849,7618147406.0,2015.0
1013238369,TAYLOR PHILLIPS,JILL,26301.0,WV,Family Practice,6191.0,399.0,6.444839282799999,6002059482.0,2015.0
1013238401,ABAZID,AHMAD,76301.0,TX,Family Practice,474.0,72.0,15.189873418,5698950368.0,2015.0
1013246008,ROY,KAJAL,7094.0,NJ,Internal Medicine,202.0,11.0,5.4455445545000005,749464493.0,2015.0
1013247493,BHARDWAJ,SHILPA,27401.0,NC,Internal Medicine,1531.0,94.0,6.1397779229,1456587328.0,2015.0
1013271485,AHMAD,HAMAD,38053.0,TN,Emergency Medicine,440.0,139.0,31.590909091,3072769074.0,2015.0
1013271998,LAROCHELLE,ZEA,3301.0,NH,Emergency Medicine,102.0,25.0,24.509803922,840410361.0,2015.0
1013273259,LOVE,SAMUEL,78756.0,TX,Internal Medicine,347.0,31.0,8.9337175793,4183853922.0,2015.0
1013295468,MOSQUERA,ALEJANDRO,33196.0,FL,Internal Medicine,242.0,18.0,7.4380165288999995,3274705660.0,2015.0
1013901958,RAINS,CELESTE,67748.0,KS,Family Practice,9310.0,317.0,3.4049409237,7315982956.0,2015.0
1013902386,DEVIN,ROBERT,68122.0,NE,Emergency Medicine,186.0,74.0,39.784946237,6305887456.0,2015.0
1013903640,LANGSTON,WILLIAM,96793.0,HI,Emergency Medicine,232.0,67.0,28.879310345,5597796672.0,2015.0
1013904515,HAACKE GOLDEN,ERIC,23112.0,VA,Family Practice,6895.0,513.0,7.4401740391999995,6406952563.0,2015.0
1013906858,SUBRAMANIAN,VINODHINI,13039.0,NY,Internal Medicine,119.0,0.0,0.0,4688626930.0,2015.0
1013907831,HOSPENTHAL,DUANE,78232.0,TX,Internal Medicine,230.0,19.0,8.2608695652,3476700865.0,2015.0
1013908326,MURRIETA,PAUL,95382.0,CA,Emergency Medicine,389.0,95.0,24.42159383,2769474832.0,2015.0
1013911965,JOHNSON,SABENA,28304.0,NC,Internal Medicine,366.0,27.0,7.377049180299999,3173437241.0,2015.0
1013912625,FAVILLI,LUIS,33841.0,FL,Family Practice,25545.0,2160.0,8.4556664709,8820172406.0,2015.0
1013912716,HEINE,RONALD,75751.0,TX,Family Practice,8478.0,529.0,6.2396791696000005,7315076528.0,2015.0
1013913961,MAURER,GLENDA,67654.0,KS,Family Practice,11247.0,888.0,7.8954387837,3173419736.0,2015.0
1013914902,SCHANKERMAN,MICHAEL,96150.0,CA,Emergency Medicine,72.0,16.0,22.222222222,5395646533.0,2015.0
